date,ticker,price,fwd10,ex10,fwd30,ex30,fwd45,ex45
2023-08-10,ADANIENSOL.NS,820.7999877929688,0.06548489376142319,0.055597933101936725,0.011695951223034351,-0.031602010447647544,-0.05592100884690032,-0.12925131097932097
2023-08-10,SUPREMEIND.NS,3763.33349609375,0.1680147164242971,0.15812775576481064,0.08814258988256207,0.04484462821188018,0.20109592105258045,0.1277656189201598
2023-08-14,ADANIPOWER.NS,57.220001220703125,0.16288010304082423,0.1366846371260071,0.31195382896396495,0.25797856606419667,0.20394963159705282,0.12929906244986356
2023-08-18,IRFC.NS,44.76625442504883,0.17989434355854872,0.13817234468685557,0.6352525584342157,0.5770533792970389,0.5007604894844189,0.48495434197955567
2023-08-21,JPPOWER.NS,7.099999904632568,0.2183098217911763,0.17353381432194293,0.345070467466307,0.3061712370308698,0.25352108986976907,0.24659042701588607
2023-08-22,ADANIPORTS.NS,843.1763916015625,-0.057987121163534106,-0.1017751620705285,-0.034289008108955965,-0.06941884591143688,-0.08437680651241342,-0.09838018399646165
2023-08-23,KIRLOSENG.NS,460.7838134765625,0.08425882729437606,0.043038115862747306,0.13199488388739788,0.09683270669330846,0.13178149176327603,0.12322703006493119
2023-08-23,CAMPUS.NS,306.65960693359375,-0.02647825741678811,-0.06769896884841686,-0.06448983751204895,-0.09965201470613838,-0.13547758090611828,-0.14403204260446312
2023-08-23,VIPIND.NS,690.7618408203125,0.02156352999202471,-0.019657181439604043,-0.03692486340994727,-0.0720870406040367,-0.11466902149796743,-0.12322348319631227
2023-08-24,JMFINANCIL.NS,72.76324462890625,0.20192311725088974,0.1583611804353695,0.09935889101482775,0.08232260407372649,0.04807688274911026,0.04069848152329947
2023-08-24,GMMPFAUDLR.NS,1550.2159423828125,0.14707982735205194,0.10351789053653171,0.15941941682299343,0.14238312988189217,0.11507477261271792,0.10769637138690713
2023-08-25,RELIGARE.NS,234.1999969482422,-0.0004269463963685327,-0.051006175317295566,0.0008539579455519863,-0.03261708585105372,-0.00853970976114915,-0.015682582527806965
2023-08-28,IOB.NS,31.0,0.12419349916519651,0.0747147142053558,0.43225811373802925,0.39905284190468804,0.2838709431309854,0.268891493447445
2023-08-28,LATENTVIEW.NS,422.8999938964844,0.07543153075640086,0.02595274579656015,-0.02234566523017323,-0.05555093706351444,-0.04693782546701675,-0.061917275150557116
2023-08-29,LEMONTREE.NS,103.44999694824219,0.13726442722604637,0.12946531253536375,0.16481395412982192,0.1319493939758699,0.053165782138705486,0.04206443828999207
2023-08-30,COCHINSHIP.NS,422.95391845703125,0.2508626303938841,0.2426625481878597,0.18851441416389259,0.1643538979640755,0.1586906575876481,0.14269334443503467
2023-08-30,GRSE.NS,783.72119140625,-0.00510549131777549,-0.013305573523799907,-0.004475686593842898,-0.02863620279365997,-0.049282005481411595,-0.06527931863402503
2023-09-04,EIHOTEL.NS,250.2186737060547,-0.07483127398757838,-0.07587186315410943,-0.09051213809502934,-0.09871816237937614,-0.07463277817724256,-0.07955162037271679
2023-09-04,ESCORTS.NS,2948.811279296875,0.04396294488038133,0.04292235571385028,0.08598307166776609,0.07777704738341928,0.0185732614878662,0.013654419292391973
2023-09-06,GMRAIRPORT.NS,62.849998474121094,-0.06125693822739475,-0.0394086842922069,-0.11058070194073111,-0.09955134966763812,-0.08910101209353138,-0.09338695540937658
2023-09-07,ADANIGREEN.NS,1002.6500244140625,0.016107278697114813,0.04253229886545207,-0.12152798449518964,-0.0799479787529298,-0.052361241431854944,-0.057008261844104235
2023-09-07,CCAVENUE.NS,14.841045379638672,0.15727693496784845,0.1837019551361857,0.26156634214036223,0.30314634788262207,0.4869661695657437,0.4823191491534944
2023-09-08,FIVESTAR.NS,726.1831665039062,-0.04212985862494578,-0.013110411222325813,-0.008028048918349073,0.048074175887864334,0.09942363221389527,0.09736693110724204
2023-09-08,HFCL.NS,75.74115753173828,-0.05587866889548221,-0.02685922149286224,-0.16187833950891184,-0.10577611470269843,-0.08353082257496691,-0.08558752368162015
2023-09-11,RTNINDIA.NS,62.04999923706055,-0.07332794992756375,-0.036542476712957794,-0.18049961161401662,-0.11236960018842679,0.00483479840047063,0.003324242110069431
2023-09-12,CESC.NS,78.14453887939453,0.04714768113170131,0.04567270461591588,-0.011641522076363486,0.004754102444231634,0.13504073834659125,0.09421831572670103
2023-09-12,DEEPAKFERT.NS,616.8169555664062,0.03944417183219873,0.037969195316413296,0.016528119285223575,0.032923743805818695,-0.04279784668979958,-0.0836202693096898
2023-09-12,GMDCLTD.NS,240.46060180664062,0.13437206553330805,0.13289708901752262,0.46603420838582776,0.4824298329064229,0.5559091774983747,0.5150867548784844
2023-09-12,IRCTC.NS,667.0733032226562,-0.009009061763992965,-0.010484038279778396,-0.04192096330890949,-0.025525338788314367,0.022797373928445275,-0.018025048691444945
2023-09-12,TRIDENT.NS,35.837677001953125,0.014666673479067693,0.013191696963282262,-0.07466668199456883,-0.05827105747397371,-0.010666623237610584,-0.051489045857500804
2023-09-12,ALOKINDS.NS,18.299999237060547,0.021858007789903988,0.020383031274118557,-0.038251305178920725,-0.021855680658325605,0.1530055333957998,0.11218311077590959
2023-09-12,LXCHEM.NS,287.36285400390625,-0.0150648247837315,-0.016539801299516932,-0.12103886598417679,-0.10464324146358167,-0.0632034472966363,-0.10402586991652651
2023-09-13,SCHAEFFLER.NS,3215.49951171875,-0.007813260448240933,0.002781753445349311,-0.13221771439999408,-0.10766244527907276,-0.1594501607585208,-0.19586958670730759
2023-09-13,RAIN.NS,168.13356018066406,-0.04726957134446841,-0.036674557450878165,-0.09659426647236846,-0.07203899735144714,-0.16500297990679746,-0.20142240585558424
2023-09-13,RTNPOWER.NS,6.5,0.061538476210374116,0.07213349010396436,0.1076922783484826,0.13224754746940393,0.4846153259277344,0.4481958999789476
2023-09-14,NAZARA.NS,207.10000610351562,0.009053597029170524,0.02059737638495529,-0.022332206005287403,0.011841009418892878,-0.03162724702424147,-0.05523273564276798
2023-09-15,IRB.NS,15.144347190856934,-0.0016207809584875,0.011964930350645386,0.08589969054783952,0.1265825806661487,0.22722010246977975,0.20611771757815545
2023-09-15,GPPL.NS,116.28839874267578,-0.05703426543481094,-0.04344855412567805,-0.07984797160873536,-0.03916508149042619,0.05336450828173689,0.032262123390112585
2023-09-18,360ONE.NS,495.74481201171875,-0.035811298375099665,-0.01773160092667958,0.07055503975914168,0.09721059916882352,0.06193849684873087,0.039632957634170185
2023-09-18,NHPC.NS,50.87339782714844,-0.01752768938815652,0.0005520080602635646,-0.06826569815170125,-0.04161013874201941,0.00922514703637245,-0.013080392178188238
2023-09-18,RVNL.NS,162.9840087890625,0.037335554032647655,0.05541525148106774,-0.06630706691682298,-0.03965150750714114,0.012182483063891025,-0.010123056150669663
2023-09-18,SCI.NS,130.98092651367188,0.011900559717967107,0.029980257166387192,0.004327486851648743,0.030983046261330582,-0.032816183102309604,-0.05512172231687029
2023-09-18,RENUKA.NS,54.04999923706055,-0.012025859766080393,0.006053837682339691,-0.08418130067133733,-0.057525741261655494,-0.06660496808393435,-0.08891050729849503
2023-09-20,CDSL.NS,642.142578125,0.014196077432423904,0.021273181175932576,0.1942297704827285,0.20598861977842675,0.3866229047348202,0.35547772753658013
2023-09-20,ZFCVINDIA.NS,2478.135498046875,0.010618354292517118,0.01769545803602579,0.06727588145660235,0.07903473075230061,0.050523115099508464,0.019377937901268405
2023-09-21,BAJAJHLDNG.NS,7037.5263671875,-0.05420931898706527,-0.06015274532275805,-0.032560657313256636,-0.0374595265254859,0.010142821123422241,-0.0377344220159781
2023-09-21,NFL.NS,71.58674621582031,-0.030045343619718112,-0.03598876995541089,-0.04513654348739393,-0.050035412699623194,-0.01975590369750968,-0.06763314683691002
2023-09-25,GMRP&UI.NS,37.75,-0.14834433044029383,-0.15270370230891916,-0.05430461555127275,-0.07056367565685051,0.14039733078306083,0.07716953946412175
2023-09-27,SJVN.NS,66.80032348632812,0.01287568304450648,0.002433333975507379,0.08440639257933058,0.07103661219085455,0.2253218835102171,0.14514293356571328
2023-09-28,ITI.NS,203.1999969482422,0.33415359338104955,0.3161728294637616,0.30684051073390495,0.2832183575211389,0.3358760643887868,0.25002946593031083
2023-10-04,CENTRALBK.NS,48.962581634521484,-0.0748030793641914,-0.09585571094313883,-0.09744089848835791,-0.13443155479055213,-0.05413382383681431,-0.14707970852828356
2023-10-04,IOB.NS,47.400001525878906,-0.09071736104080386,-0.11176999261975129,-0.14978907300123145,-0.18677972930342568,-0.08016883817362597,-0.17311472286509522
2023-10-09,HUDCO.NS,82.14701843261719,-0.16256438318912647,-0.15128276636234256,-0.04693775729824745,-0.0911003777721141,0.27475668174397483,0.17021063044814522
2023-10-11,TATAINVEST.NS,319.0805969238281,-0.05918092190114166,-0.011790340077404426,0.281554545764948,0.25325013539865937,0.3427613612681317,0.24925144291501422
2023-10-12,UJJIVANSFB.NS,56.37208938598633,-0.08404799018514841,-0.04829557458165068,-0.07375640369329128,-0.10346532756368576,0.024013769484297454,-0.06840247987784431
2023-10-13,MAPMYINDIA.NS,2017.984375,0.030172893550959756,0.06424017622363226,0.05659267059488515,0.02476518074460754,-0.007061683126727614,-0.06993660396915224
2023-10-13,MCX.NS,419.8313903808594,0.07981232874671029,0.1138796114193828,0.46707266500376,0.4352451751534824,0.47463214275459786,0.41175722191217323
2023-10-20,MMTC.NS,63.54999923706055,-0.15106213358571763,-0.14957406098657577,-0.2022029681886659,-0.26763971399973374,-0.0653028758615859,-0.17137379067562142
2023-10-23,APOLLO.NS,67.96210479736328,0.6678911562945775,0.6365397884472379,0.8038207309465533,0.7010005135270397,0.6745039166791742,0.5272654610442574
2023-10-25,MOIL.NS,213.6431884765625,0.14444709498818686,0.09898084067679513,0.3460939397142555,0.23510883256810056,0.3955041381812572,0.2387998240052731
2023-10-27,INOXWIND.NS,52.474998474121094,0.13268226256952786,0.10365962235098836,0.9030491844798556,0.800784918978013,1.4502144008951436,1.300697184055898
2023-10-30,GSFC.NS,192.38722229003906,-0.094537331750565,-0.13082322179376815,0.1588924555901281,0.052220863423205754,0.45497616686927156,0.2946240280529504
2023-11-01,PRESTIGE.NS,748.2703247070312,0.21650998343265782,0.1683320184717041,0.4854971927853471,0.35934325478525897,0.7726880049945917,0.6127656384992991
2023-11-03,WELSPUNLIV.NS,146.25515747070312,0.09345467459601897,0.05708315444087453,0.048582897112544154,-0.0637022205173059,0.05937906169424689,-0.0865377638668412
2023-11-08,SHAREINDIA.NS,296.7186279296875,0.13772714986800194,0.11446550984496595,0.19489768253755368,0.11540498048664505,0.21562642576126656,0.07127412087633944
2023-11-13,PETRONET.NS,183.02316284179688,0.008607452383179615,-0.015964856451145426,0.1260759211265463,0.05007345010131281,0.21620243299363073,0.09722898023168292
2023-11-15,PATANJALI.NS,475.0018310546875,-0.03367836267078539,-0.05480870970802243,0.08695638765783942,0.015263325708905207,0.09292637389607106,-0.023905873229127073
2023-11-17,POONAWALLA.NS,369.5841369628906,0.12986662106448987,0.10079662517712595,0.1612555780988334,0.0887390420177594,0.2874848695759302,0.18335543461544934
2023-11-24,TI.NS,259.5179748535156,-0.024568123863387137,-0.057050213679678,-0.006333928551479739,-0.08915365081863857,-0.07754320525265801,-0.19979300712636539
2023-11-29,CAMS.NS,533.595947265625,-0.02837607275592291,-0.05481768709202528,0.0034660819936227494,-0.08788726344973896,0.04105491878922529,-0.07500831230800831
2023-11-30,CESC.NS,88.42430877685547,0.25000002157041035,0.220019009948617,0.44753079629068315,0.3577503310168604,0.48496883205114494,0.36340508091604795
2023-11-30,GLAXO.NS,1568.3017578125,0.053708230875231466,0.023727219253438125,0.362018125198871,0.2722376599250482,0.4886247377705657,0.3670609866354687
2023-11-30,TEXRAIL.NS,141.5959930419922,0.1962845521402512,0.16630354051845786,0.27830361862293085,0.18852315334910807,0.4500527229788671,0.32848897184377013
2023-12-04,GMRAIRPORT.NS,62.29999923706055,0.25682189423173063,0.2347791101417147,0.35393257635777964,0.2840856131561105,0.44703053980538665,0.344466437241284
2023-12-04,TATAINVEST.NS,410.2070617675781,0.04447030929576057,0.022427525205744647,0.04070529952948543,-0.029141663672183737,0.3284575980728577,0.22589349550875504
2023-12-04,VARROC.NS,567.923095703125,-0.07373228504870366,-0.09577506913871958,-0.02478255430607601,-0.09462951750774518,-0.02495826908369958,-0.12752237164780222
2023-12-05,LATENTVIEW.NS,478.75,-0.01953003885851823,-0.03945077099988037,-0.030913812622389014,-0.08420977001151364,0.06078330256608999,-0.02567778695154499
